CDS	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sll1514	TU445	BA000022.2-460257-minus	16.710470602709876	5.130606119344666	0.8513324848408342	6.026559787982116	1.6748637239786357e-9	2.8891399238631467e-7
CRISPR3		AP004311.1-91509-plus	38.438688221752955	-2.068794717154998	0.3460201926566726	-5.97882655711857	2.247506945954532e-9	3.3712604189317977e-7
CRISPR3		AP004311.1-91880-plus	89.98602041466725	-1.7151724726556636	0.28655107171603317	-5.9855734001768734	2.156288524157088e-9	3.3712604189317977e-7
sll1098	TU1986	BA000022.2-1917057-minus	67.5221423660007	-2.099970049517415	0.35113439853654665	-5.980530697845732	2.2241180481411487e-9	3.3712604189317977e-7
ncr0700	TU1715	BA000022.2-1679028-plus	15.43551227192254	3.814079829913897	0.639525333066266	5.963922979605707	2.4625284801700005e-9	3.539884690244376e-7
slr2076	TU924	BA000022.2-916057-plus	20.265175775858058	3.222865097642368	0.5475383321771066	5.886099489742941	3.954163396636925e-9	5.456745487358957e-7
sll5132	TU5051	AP004310.1-44329-minus	28.262688639238252	-2.473869945685813	0.4212297919941696	-5.872970033705628	4.2805587328284646e-9	5.469602825280816e-7
sll1578	TU716	BA000022.2-726814-minus	45.097868430468175	2.458253784658866	0.4183009999642296	5.876758087762353	4.183789112872958e-9	5.469602825280816e-7
	TU445	BA000022.2-460218-minus	13.232520697198199	4.954474094473824	0.8491771972192123	5.834440810113796	5.397126250182179e-9	6.650030558260184e-7
ncr0700	TU1715	BA000022.2-1679095-plus	22.49227170541919	4.246984063918004	0.7366467151862692	5.765292882415293	8.151615444381157e-9	9.374357761038331e-7
	TU445	BA000022.2-460235-minus	31.06205906658581	4.5935089191344085	0.7963728210068585	5.768038283032826	8.019959024292058e-9	9.374357761038331e-7
slr1841	TU971	BA000022.2-958986-plus	27.749360979938064	2.4090155645678153	0.4262488411423034	5.651664783678706	1.589012513516135e-8	1.7684171521389247e-6
ncr0700	TU1715	BA000022.2-1679024-plus	21.507009830371338	3.144308208722329	0.5603323753557525	5.611505504614152	2.0057390699437907e-8	2.162437434783149e-6
slr0623	TU3128	BA000022.2-2961342-plus	151.25553596775222	1.7197208702770224	0.3096477038061641	5.5537982330834526	2.7952811449830444e-8	2.92233937884591e-6
	TU3343	BA000022.2-3181699-minus	12.01079097645558	-4.182817121571489	0.7575962876766171	-5.521168978268463	3.367517333479887e-8	3.4170396472075324e-6
	TU445	BA000022.2-460224-minus	16.768877441545047	4.843969340253053	0.878553423915779	5.513574027932321	3.5161903830821736e-8	3.4659590918952853e-6
sll0767	TU2501	BA000022.2-2404736-minus	107.81581148191351	-1.7647954509090824	0.3267053353170714	-5.401795624783193	6.597709576969791e-8	6.322805011262716e-6
CRISPR3		AP004311.1-92112-plus	62.51758532576397	-1.5132610341807888	0.2815082694644041	-5.375547358022235	7.635037992502317e-8	6.952115342027657e-6
	TU1642	BA000022.2-1600496-plus	13.398118626518277	-6.697440080449477	1.2460306412787705	-5.375020371550462	7.657402405711623e-8	6.952115342027657e-6
slr0476	TU2753	BA000022.2-2613285-plus	19.964507207249294	-2.449225017227724	0.45697837655386664	-5.359608119092305	8.340266805376914e-8	7.377928327833425e-6
slr1834	TU958	BA000022.2-943719-plus	21.907697860111686	2.176990601697427	0.41094381205986147	5.297538344196575	1.1737426300575006e-7	1.0123530184245942e-5
sll1098	TU1986	BA000022.2-1917060-minus	52.03881584031322	-2.2246595023708746	0.42247449120819636	-5.265784203938026	1.3959218139935562e-7	1.1746171361653094e-5
slr1841	TU971	BA000022.2-958987-plus	18.445246617070843	2.522354527622535	0.4811961411908036	5.241842799031034	1.5898078950182627e-7	1.3059136280507158e-5
slr1513	TU1642	BA000022.2-1602050-plus	7.867872440800813	-6.66179006858824	1.2738396853667764	-5.229692672567437	1.6979206216804377e-7	1.3622851499529094e-5
	TU445	BA000022.2-460225-minus	12.825359497874645	5.091533270588206	0.9768572803595706	5.212156753045918	1.8665772063310672e-7	1.4635662186004958e-5
sll1098	TU1986	BA000022.2-1917063-minus	15.228097668323967	-3.537696963774964	0.6793349777075874	-5.207588420830184	1.9131068236540662e-7	1.4667152314681176e-5
slr0689	TU422	BA000022.2-438849-plus	19.41599821385838	-2.824850589922866	0.5445258945861635	-5.187724987936039	2.1287866097308187e-7	1.596589957298114e-5
sll0997	TU630	BA000022.2-634484-minus	19.123941095229757	2.2629535439460304	0.4381971467189882	5.1642361455111025	2.4142275686577026e-7	1.7721457684827817e-5
slr0012	TU2584	BA000022.2-2480651-plus	19.984921309819512	-2.542354188867424	0.49505733330143303	-5.135474252876934	2.814334096896904e-7	2.0228026321446498e-5
sll7106	TU7078	AP004311.1-83463-minus	23.625822078543997	-2.176089579729946	0.424847898675573	-5.122043880912956	3.022415297157375e-7	2.128027096978152e-5
slr0628	TU2793	BA000022.2-2645050-plus	90.1195755300649	-1.7707691772788607	0.3467190980780795	-5.107215573340272	3.269406863353392e-7	2.2558907357138406e-5
sll1501	TU475	BA000022.2-484801-minus	53.3877727914529	2.184124553316532	0.4298594097143377	5.081020687131144	3.7541222816144605e-7	2.5395533081509582e-5
ncr0700	TU1715	BA000022.2-1679017-plus	12.202950642252047	2.746387035337995	0.5438918633329752	5.049509324350075	4.429463180049396e-7	2.829934809476003e-5
sll0547_5'UTR	TU2958	BA000022.2-2812333-minus	24.943137769675158	1.9214581512406783	0.38039489471857324	5.051219608670686	4.3899799396241633e-7	2.829934809476003e-5
	TU445	BA000022.2-460237-minus	21.476064184914826	5.691241446810373	1.1266786527340404	5.051343995024486	4.387121666635154e-7	2.829934809476003e-5
slr0476	TU2753	BA000022.2-2613282-plus	11.510942413707166	-3.382989319323006	0.6760413653010005	-5.004115861781275	5.611899818229951e-7	3.5201917041624235e-5
slr0476	TU2753	BA000022.2-2613225-plus	10.807037915366106	-3.141454563172905	0.6301633658162638	-4.985143113014375	6.19159663782736e-7	3.814465785804355e-5
slr0628	TU2793	BA000022.2-2645023-plus	41.50379880482505	-2.1064800139361983	0.4230676701651345	-4.979061654874227	6.389328803757928e-7	3.829013679520884e-5
slr1841	TU971	BA000022.2-959306-plus	51.22541511276621	1.6328382959256555	0.32803613640938134	4.977617142423333	6.437182417745254e-7	3.829013679520884e-5
sll0851	TU1386	BA000022.2-1347725-minus	23.231590857130737	-3.5893551092137073	0.721888859720983	-4.972171354190211	6.62071455058098e-7	3.871434779577014e-5
sll5132,sll5057	TU5064	AP004310.1-56922-minus	82.16849451926925	-1.8602779007673715	0.3754996087877182	-4.954140716080068	7.265061883497013e-7	4.1774105830107824e-5
ncr0700	TU1715	BA000022.2-1679056-plus	17.840001759022982	3.6007355999594073	0.7315158642381362	4.922293248840918	8.553591143873405e-7	4.8376867944857776e-5
sll7106	TU7079	AP004311.1-83791-minus	13.007678812784397	-2.8592836155430765	0.5825060987800617	-4.908590007093924	9.173352651285866e-7	5.1045268785381034e-5
sll1098	TU1986	BA000022.2-1917045-minus	11.962247754091239	-3.3572548123407575	0.6862713812343967	-4.892022171028117	9.980519849409963e-7	5.465522774676884e-5
sll1540-as	TU2110	BA000022.2-2033132-plus	9.934296922358957	2.817570569900883	0.5772349335586376	4.881150474609423	1.0546872405523202e-6	5.6854234061023514e-5
sll0529	TU3421	BA000022.2-3259428-minus	13.246855055924451	-3.046824050154752	0.6246300785089641	-4.8778055283980795	1.0727260888033145e-6	5.693700009802208e-5
ncr0700	TU1715	BA000022.2-1679016-plus	15.705533269781787	3.007044331470326	0.6184786878432057	4.862001537929566	1.1620471986694863e-6	6.074337629408678e-5
slr1513	TU1642	BA000022.2-1602091-plus	9.89391841404946	-4.563401610652147	0.9406738595719453	-4.851204872142113	1.2271370681808956e-6	6.318840127200134e-5
sll1514	TU445	BA000022.2-460276-minus	7.340858452838615	6.4193630689995365	1.3307900280152676	4.823723452882598	1.4090274746002407e-6	7.148742334368868e-5
CRISPR3		AP004311.1-92030-plus	21.37048897150775	-1.9710060716945232	0.40948316906618604	-4.813399476685069	1.4838425611998896e-6	7.419212805999448e-5
sll7106,sll7090	TU7079	AP004311.1-85300-minus	21.805963636250254	-1.9261691983019704	0.4009074872517871	-4.8045228875764385	1.5512095686173816e-6	7.645247159614238e-5
CRISPR3		AP004311.1-90248-plus	52.26930240842488	-1.6732351156089738	0.34871278744001344	-4.798318776585755	1.6000298440332664e-06	7.774792904105309e-5
ncr0700	TU1715	BA000022.2-1679077-plus	9.367694348290437	4.113200781574279	0.8587684693571525	4.789650445193097	1.6707209748512751e-6	8.005538004495692e-5
ncl1350	TU2857	BA000022.2-2706247-minus	32.23553343171119	2.5727551454824833	0.5381615936175798	4.780636849590377	1.7474076164333769e-6	8.146697671209663e-5
sll1734	TU951	BA000022.2-935437-minus	5.844303607388988	-6.21465995259665	1.2996126422920014	-4.781932516166089	1.7361796865007066e-6	8.146697671209663e-5
slr2076	TU924	BA000022.2-917216-plus	9.579605792037425	2.939737868002948	0.6178629458750536	4.757912555897844	1.9560519414676992e-6	8.997838930751416e-5
slr0342	TU2526	BA000022.2-2428367-plus	23.329933103001924	-2.246458308378426	0.47247232783670445	-4.754687578559829	1.9875353071861273e-6	9.022364223410709e-5
CRISPR3		AP004311.1-92716-plus	38.385556324910596	-2.0386683867990203	0.42917006975612954	-4.750257602906624	2.031576838460026e-6	9.102519600892323e-5
sll1578	TU716	BA000022.2-726834-minus	218.9252788731994	-1.331226647937487	0.28116829932876497	-4.734625671227993	2.1945975710379415e-6	9.706873871898588e-5
ncr0700	TU1715	BA000022.2-1679086-plus	8.41437042595425	5.345303422782805	1.1399228458537092	4.689180010932765	2.743020094716355e-6	1.1876143345003239e-4
slr0628	TU2793	BA000022.2-2644999-plus	12.497310296717714	-3.166480730643621	0.6753904361316989	-4.688370698258107	2.753888311884809e-6	1.1876143345003239e-4
slr5055	TU5062	AP004310.1-54475-plus	33.206614339025194	-2.226669796645021	0.47589917516147895	-4.678868787468442	2.884619593472534e-6	1.2286342712938573e-4
sll0519	TU3434	BA000022.2-3269727-minus	16.26465498314738	-2.398344963055973	0.5149591656404398	-4.657349792139773	3.203059632736585e-6	1.3476287479196607e-4
slr0374	TU2462	BA000022.2-2376296-plus	42.13644310530637	2.0053353659151796	0.4312825203271815	4.649702390891898	3.324143434069076e-6	1.3817222707877486e-4
slr1513	TU1642	BA000022.2-1602124-plus	4.408691667849314	-6.036117578355397	1.3046302875060274	-4.626688216701018	3.7155920682580842e-6	1.5155360906830522e-4
slr2076	TU924	BA000022.2-917239-plus	17.449173340423908	2.697364227817285	0.5831296605585229	4.625668029360303	3.7339294987843318e-6	1.5155360906830522e-4
slr0009_5'UTR	TU2582	BA000022.2-2478263-plus	14.733323460556576	-2.7421739345510407	0.5942504732200923	-4.61450862578518	3.940264115871853e-6	1.5806873488090575e-4
	TU475	BA000022.2-484796-minus	74.90631652193541	2.3747237416177365	0.5164030861560441	4.598585495091627	4.2536915024819e-6	1.6868086992600638e-4
slr2076	TU924	BA000022.2-916997-plus	14.394548466914603	4.271374481536127	0.9336820796698715	4.5747632674350855	4.767587595244035e-6	1.8691110458627183e-4
sll1514	TU445	BA000022.2-460311-minus	8.707244823505828	5.868182517399504	1.2860287112485733	4.563026055384277	5.0421554387182425e-6	1.9545434004020152e-4
slr0551	TU3419	BA000022.2-3252789-plus	7.9674275132343295	3.9438935923484224	0.8678639279163678	4.544368610661368	5.51001631904769e-6	2.0889622308477505e-4
slr2076	TU924	BA000022.2-917221-plus	12.532910626907746	2.563583589527917	0.5639410487357936	4.545836121124348	5.471759928725953e-6	2.0889622308477505e-4
sll1578	TU716	BA000022.2-726405-minus	25.066486993154253	-1.8910588662447743	0.4178147131655911	-4.526070544325942	6.009052829106203e-6	2.2336900255977854e-4
	TU905	BA000022.2-900941-plus	12.085219123797888	-2.5465961542271036	0.5627038793330852	-4.525641723396897	6.021251373350552e-6	2.2336900255977854e-4
slr0476	TU2753	BA000022.2-2613269-plus	14.851607080866978	-2.3986090772686928	0.5330740185598143	-4.4995797839649425	6.80879220664994e-6	2.47266664346761e-4
Norf1	TU292	BA000022.2-298948-minus	247.1551136312652	1.3177339421329037	0.2927402226010158	4.501376443676761	6.751480815992817e-6	2.47266664346761e-4
	TU3046	BA000022.2-2887534-plus	13.223519539847196	-3.222828857909691	0.7171508461946742	-4.493934400287716	6.991917525184204e-6	2.5127203606130734e-4
Norf1_5'UTR	TU292	BA000022.2-298998-minus	60.87295577538418	2.416581387937849	0.5386243416552295	4.486580351180432	7.237542970613152e-6	2.5741776544964303e-4
sll1514	TU445	BA000022.2-460272-minus	13.728568997182553	5.8161162146457714	1.2978255816548978	4.481431323945287	7.414409247016403e-6	2.610174683898632e-4
sll0761	TU2508	BA000022.2-2409593-minus	21.053489061184717	2.0505457559285603	0.458869878010688	4.4686867763431595	7.870127500389572e-6	2.7426201895296994e-4
sll7106	TU7031	AP004311.1-32418-minus	9.594040021726924	2.560363614040402	0.5747364044918578	4.454848507994022	8.395245311345939e-6	2.883756860759882e-4
	TU6083	AP006585.1-82664-minus	33.18032078407028	1.887516098901047	0.4238501787116705	4.453262482130635	8.457525752706913e-6	2.883756860759882e-4
ncr0700	TU1715	BA000022.2-1679025-plus	9.721346079363268	3.9466735283936183	0.8865872381902534	4.451534331184112	8.52588984920313e-6	2.883756860759882e-4
slr0476	TU2753	BA000022.2-2613138-plus	5.002275930202442	-5.818743104640182	1.3102190600036925	-4.441045991670877	8.952265706778152e-6	2.998574435765498e-4
ssl0563	TU2375	BA000022.2-2287565-minus	12.893797173183472	-2.7513758304653733	0.6199165308321489	-4.438300470503741	9.0671984137111e-6	3.0078687045483933e-4
	TU3563	BA000022.2-3383991-minus	17.39424170646057	-2.3833795829555275	0.5388559016984291	-4.423036985292938	9.732307289949775e-6	3.197758109554926e-4
slr1513	TU1642	BA000022.2-1602116-plus	4.4996678410324344	-5.951226019497766	1.3462346047385354	-4.420645553568733	9.840647433429011e-6	3.202852230691518e-4
sll1577	TU716	BA000022.2-727464-minus	27.932252447871235	1.6195897219693463	0.36671272022987705	4.416508161904208	1.0030811508038948e-5	3.234233617077978e-4
slr1834	TU958	BA000022.2-943855-plus	56.145075479365616	1.5138740265538275	0.3437772987488775	4.403647454510026	1.0644587439823822e-5	3.400354321054832e-4
ncr0700	TU1715	BA000022.2-1679048-plus	7.709020764024206	4.060592411966313	0.9240866857017538	4.394168290480984	1.1119765121724834e-5	3.4875626972682435e-4
slr0476	TU2753	BA000022.2-2613213-plus	21.758583082568688	-1.876170657568679	0.4267907452984487	-4.395996582017493	1.102656687683212e-5	3.4875626972682435e-4
	TU3343	BA000022.2-3181698-minus	7.3594308201128795	-5.665770123475311	1.2903525940484766	-4.39086971236209	1.1289817655715362e-5	3.5089973794790987e-4
slr1513	TU1642	BA000022.2-1602082-plus	4.955386981055191	-5.7432281585761285	1.3103005555741511	-4.38313800154007	1.1698195727380459e-5	3.6034620767377303e-4
ncl0690	TU1521	BA000022.2-1488451-minus	3.9867224170127282	-5.791649028639453	1.3269592850276615	-4.364601909031988	1.2735446842142368e-5	3.787697552188894e-4
slr0476	TU2753	BA000022.2-2613252-plus	9.073338812047973	-4.161914964875995	0.9527158589868906	-4.368474530592718	1.251174051192931e-5	3.787697552188894e-4
ssr2153	TU300	BA000022.2-303553-plus	12.124237814058686	2.368396126559332	0.5425665023168779	4.365172041483876	1.270227459081627e-5	3.787697552188894e-4
slr1841	TU971	BA000022.2-959231-plus	80.22076010591631	1.4137934573371032	0.3239207479859859	4.364627663178493	1.2733946597102369e-5	3.787697552188894e-4
ncr0700	TU1715	BA000022.2-1679058-plus	6.968292673598125	5.087189619163912	1.1682110545990776	4.354683684199344	1.3325920077220133e-5	3.929437971487988e-4
slr1841	TU971	BA000022.2-959936-plus	52.713188691903085	1.3599292445942968	0.31249640724958555	4.351823614753255	1.350098599247264e-5	3.947322175765306e-4
slr0906	TU2928	BA000022.2-2779543-plus	17.742393036387902	-2.2564778700901638	0.5196756880362755	-4.342088579546274	1.411346059216782e-5	4.0576199202482484e-4
	TU445	BA000022.2-460244-minus	17.14659332018179	3.9125764510947785	0.9007749492467014	4.343567118919972	1.4018762044977124e-5	4.0576199202482484e-4
ssr2153	TU300	BA000022.2-303552-plus	6.833485748221185	3.150917802219771	0.7277651771124493	4.329580338979193	1.4939376267092056e-5	4.259574224914677e-4
slr0476	TU2753	BA000022.2-2613255-plus	8.275962375527431	-2.962463731783921	0.6845954543326167	-4.327320190391714	1.5093447137049494e-5	4.2654658146054934e-4
slr1291	TU282	BA000022.2-286364-plus	13.212872704755567	-2.285538525396456	0.5283671051338861	-4.3256639241712636	1.5207312904245673e-5	4.2654658146054934e-4
	TU270	BA000022.2-280957-minus	20.591026732909356	1.792177962741402	0.4157041268754117	4.311186362791451	1.6238097393541836e-5	4.517857742558011e-4
ncl0690	TU1521	BA000022.2-1488445-minus	4.521243444883343	-5.6985841642635995	1.3278789190923608	-4.291493811919786	1.7747514961815728e-5	4.898314129461141e-4
slr2076	TU924	BA000022.2-917262-plus	9.377226922068742	3.0087422056089874	0.701856777396303	4.2868321607872755	1.812391221170799e-5	4.962499772253378e-4
slr0821	TU1762	BA000022.2-1712328-plus	43.381953437492584	1.7521951990904159	0.4098085150010411	4.275643709077066	1.905858135630344e-5	5.17733115584621e-4
slr1279_5'UTR,ncr0840	TU1953	BA000022.2-1875036-plus	13.201207784786675	-2.430112713484196	0.5698786094045941	-4.264263780707902	2.0056239654545174e-5	5.405783344389129e-4
sll1242	TU1811	BA000022.2-1754431-minus	15.071656179512045	-2.6992587384232958	0.6348155103944598	-4.2520365275039325	2.1183529749502346e-5	5.578868521815503e-4
sll1540-as	TU2110	BA000022.2-2033142-plus	6.491230453310473	3.296258974706575	0.7749809774909304	4.25334178572809	2.106037535834851e-5	5.578868521815503e-4
sll1655	TU270	BA000022.2-280943-minus	7.654111172843749	2.9472836133457556	0.6930853135818082	4.2524110027875714	2.114812711089849e-5	5.578868521815503e-4
sll1514	TU445	BA000022.2-460333-minus	7.7258259940756115	4.982540838755563	1.1728598905841296	4.2481978271710394	2.154970627447328e-5	5.632309594464607e-4
slr0821	TU1762	BA000022.2-1712346-plus	12.414195075284985	2.0024892462945716	0.47178927742950405	4.244456883812474	2.1912349298658174e-5	5.684030457170729e-4
	TU2264	BA000022.2-2182012-plus	31.165890258498045	1.8007162381354433	0.4252189814429688	4.234797402563646	2.2875785225683785e-5	5.88966112153799e-4
slr1513	TU1642	BA000022.2-1602007-plus	5.590740312771403	-5.538612734973101	1.3104833746010283	-4.226389164730389	2.3747115535842468e-5	6.048766818090641e-4
slr1306	TU309	BA000022.2-312727-plus	21.417108631881685	2.5105813288715577	0.5941545435069508	4.225468535598579	2.3844414123487744e-5	6.048766818090641e-4
slr1513	TU1642	BA000022.2-1602090-plus	8.225498509839154	-2.9672298070507095	0.7037998077031298	-4.216013949668936	2.4865838541141607e-5	6.171736904096298e-4
sll1514	TU445	BA000022.2-460321-minus	51.70602458329608	2.9014594422879036	0.6881211922704418	4.216494819342212	2.4812898506327668e-5	6.171736904096298e-4
sll1501	TU475	BA000022.2-484800-minus	102.95106459315134	1.8918078396002436	0.44856400109832006	4.217475845070281	2.4705227467836398e-5	6.171736904096298e-4
sll1514	TU445	BA000022.2-460363-minus	15.234150110137302	5.407585271107933	1.284713082494958	4.2091773990549015	2.563021007139396e-5	6.316016053307797e-4
ncr0700	TU1715	BA000022.2-1679026-plus	9.749370161382624	3.133614724370677	0.7495405281564748	4.180714193104313	2.9059493178470604e-5	7.110301522391744e-4
ssr3189	TU1276	BA000022.2-1244501-plus	19.958183430606628	2.0407528605544205	0.4898957438446284	4.165688079955334	3.1041488456650815e-5	7.541770082777839e-4
slr0009	TU2582	BA000022.2-2479760-plus	9.437790822532858	-2.505813682140853	0.6052742865126135	-4.139963877498427	3.4736051469340075e-5	8.380376053791837e-4
sll1327	TU166	BA000022.2-171992-minus	8.268923777428455	-5.271682210238088	1.2761901867449372	-4.130796698636345	3.61508184393496e-5	8.661133584427508e-4
sll0219	TU156	BA000022.2-164666-minus	19.86416305376341	2.0251911355160748	0.49071684709791297	4.127005517526052	3.675175792796074e-5	8.703739759272706e-4
slr1841	TU971	BA000022.2-959937-plus	346.54125644899995	1.0895059071026052	0.26402688110734285	4.12649614513931	3.683321753199464e-5	8.703739759272706e-4
slr0476	TU2753	BA000022.2-2613276-plus	7.8230331207462696	-4.608926375257365	1.1182297625830255	-4.121627351977375	3.762054043410665e-5	8.829310510045438e-4
slr1513	TU1642	BA000022.2-1602125-plus	6.094143913043305	-4.665243749018071	1.1335447801968066	-4.115623688204086	3.8613385875121764e-5	9.001093328997979e-4
	TU2363	BA000022.2-2269131-plus	30.994553270955503	2.082672819974892	0.506883865273889	4.108777103902377	3.977597420503335e-5	9.209873221970809e-4
sll1578	TU716	BA000022.2-726815-minus	14.63446411503116	2.107520178528654	0.5131872193297341	4.10672771874805	4.013038152401105e-5	9.229987750522541e-4
slr1442	TU1108	BA000022.2-1078213-plus	13.493397685205402	2.140197581837904	0.5221286517487276	4.098985134544706	4.149656839631633e-5	9.469248055123219e-4
ncr0700	TU1715	BA000022.2-1679020-plus	6.696608969684189	3.668343535559195	0.8952104652748052	4.097744248815404	4.171958563416607e-5	9.469248055123219e-4
	TU5115	AP004310.1-103159-plus	41.61249488599848	1.3171538756448542	0.3221264861927823	4.088933794958358	4.3336050631633516e-5	9.771854554191872e-4
CRISPR3		AP004311.1-91410-plus	295.11123051205107	-1.0261489643038593	0.2510814462453863	-4.08691673418587	4.371439195989648e-5	9.793159237769017e-4
ncl1350	TU2857	BA000022.2-2706409-minus	15.803064865357435	1.8546801746396167	0.4542974725835235	4.082523647099159	4.454927737575272e-5	9.879907537414885e-4
slr2076	TU924	BA000022.2-917237-plus	24.592033743092497	1.9673779234746225	0.48197930591734345	4.0818721868777	4.4674364517006436e-5	9.879907537414885e-4
slr0476	TU2753	BA000022.2-2613287-plus	10.41763640399048	-2.1770524282133126	0.5354251600274742	-4.0660256385815	4.782167710922574e-5	0.0010508585097250241
ncr0700	TU1715	BA000022.2-1679031-plus	6.8348718474520815	3.6770956378985074	0.9068452061361446	4.054821719316081	5.017255387872135e-5	0.0010920953019898844
sll1098	TU1986	BA000022.2-1916868-minus	11.623897786467165	-2.22187250194158	0.5480579729316722	-4.054082983331741	5.0331348700403374e-5	0.0010920953019898844
slr2076	TU924	BA000022.2-916058-plus	8.790547502482175	2.862191752394184	0.7081668246230786	4.041691382419085	5.3067044841124776e-5	0.001144258154386753
sll1994a,ssl3803	TU1681	BA000022.2-1643539-minus	23.849372274078853	-1.8539857382186564	0.4606290280511026	-4.02489992014349	5.699955104826915e-5	0.001221418951034339
	TU475	BA000022.2-484798-minus	29.010301614626727	1.8286662836939342	0.4545161563647257	4.023325151562982	5.7382188619943605e-5	0.0012220280909802806
ssl3093	TU716	BA000022.2-724098-minus	15.350971352127962	-2.2635909047795097	0.563341307278343	-4.01815183004339	5.865639912559775e-5	0.0012415004722902592
CRISPR3		AP004311.1-91804-plus	31.08762623337891	-1.519965533784133	0.3788912451723631	-4.011614290778026	6.03049698614923e-5	0.0012686106464765148
sll0217	TU156	BA000022.2-167820-minus	5.089072668118604	-4.650119802281609	1.1603758301369358	-4.007425595664854	6.138419046460032e-5	0.0012834876188052794
	TU1471	BA000022.2-1430365-plus	14.539222791145695	-2.016890486171581	0.5036439708249758	-4.004595712459113	6.212363478595975e-5	0.0012911237350094044
ncl1350	TU2857	BA000022.2-2706246-minus	24.849694947859625	2.5752654452109844	0.6438392530131678	3.9998577799640853	6.338056117488337e-5	0.0013093588985230397
slr1841	TU971	BA000022.2-958964-plus	7.288322399303964	2.9871823436137483	0.7478594359253509	3.9943098931654317	6.488295637284082e-5	0.0013324178540851238
CRISPR3		AP004311.1-90899-plus	52.365269804860304	-1.2133030343980273	0.30399969833409773	-3.991132363113726	6.5758564519258e-5	0.0013384203647705231
sll1578	TU716	BA000022.2-726576-minus	19.678940302124502	-2.104574368366842	0.527404238238488	-3.9904388622208415	6.595114840898231e-5	0.0013384203647705231
sll1734	TU951	BA000022.2-935639-minus	6.754739315842579	-4.514887795298694	1.1357250137987953	-3.975335350057325	7.028015311275929e-5	0.0014179329136784768
slr0374	TU2462	BA000022.2-2376300-plus	58.19688210838037	1.3462054175798712	0.33888917727829887	3.9724060484656762	7.11503020216003e-5	0.0014271426858983782
sml0003_5'UTR	TU134	BA000022.2-146860-minus	13.242571370757922	-2.2440135519467543	0.5668753575907665	-3.95856606200676	7.540108666841094e-5	0.0015036632890521257
